timestamp,label
2023-12-11 08:36:13.027,Sub-level 1 Start
2023-12-11 08:56:03.325,Sub-level 2 Start
2023-12-11 08:36:37.073,Sub-level 3 Start
2023-12-11 08:36:55.101,Sub-level 4 Start
2023-12-11 08:37:19.144,Sub-level 5 Start
2023-12-11 08:37:37.180,Sub-level 6 Start
2023-12-11 08:38:01.218,Sub-level 7 Start
2023-12-11 08:38:37.287,Sub-level 8 Start
2023-12-11 08:39:13.341,Sub-level 9 Start
2023-12-11 08:39:55.413,Sub-level 10 Start
2023-12-11 08:40:31.483,Sub-level 11 Start
2023-12-11 08:41:19.588,Sub-level 12 Start
2023-12-11 08:42:13.648,Sub-level 13 Start
2023-12-11 08:42:49.722,Sub-level 14 Start
2023-12-11 08:43:55.868,Sub-level 15 Start
2023-12-11 08:44:43.948,Sub-level 16 Start
2023-12-11 08:45:26.023,Sub-level 17 Start
2023-12-11 08:46:08.095,Sub-level 18 Start
2023-12-11 08:46:56.193,Sub-level 19 Start
2023-12-11 08:47:32.265,Sub-level 20 Start
2023-12-11 08:48:14.342,Sub-level 21 Start
2023-12-11 08:48:44.401,Sub-level 22 Start
2023-12-11 08:49:14.463,Sub-level 23 Start
2023-12-11 08:50:02.559,Sub-level 24 Start
2023-12-11 08:50:38.638,Sub-level 25 Start
2023-12-11 08:51:26.761,Sub-level 26 Start
2023-12-11 08:51:56.815,Sub-level 27 Start
2023-12-11 08:52:56.940,Sub-level 28 Start
2023-12-11 08:46:13.027,10-minute mark
