timestamp,label
2024-07-14 08:32:47.047,Sub-level 1 Start
2024-07-14 08:33:05.104,Sub-level 2 Start
2024-07-14 08:33:23.166,Sub-level 3 Start
2024-07-14 08:33:39.199,Sub-level 4 Start
2024-07-14 08:33:55.237,Sub-level 5 Start
2024-07-14 08:34:29.338,Sub-level 6 Start
2024-07-14 08:34:43.364,Sub-level 7 Start
2024-07-14 08:35:17.460,Sub-level 8 Start
2024-07-14 08:35:51.526,Sub-level 9 Start
2024-07-14 08:36:07.571,Sub-level 10 Start
2024-07-14 08:36:51.680,Sub-level 11 Start
2024-07-14 08:37:39.796,Sub-level 12 Start
2024-07-14 08:38:11.883,Sub-level 13 Start
2024-07-14 08:39:09.997,Sub-level 14 Start
2024-07-14 08:39:58.234,Sub-level 15 Start
2024-07-14 08:40:24.308,Sub-level 16 Start
2024-07-14 08:41:04.388,Sub-level 17 Start
2024-07-14 08:41:22.420,Sub-level 18 Start
2024-07-14 08:41:48.495,Sub-level 19 Start
2024-07-14 08:42:18.554,Sub-level 20 Start
2024-07-14 08:42:42.607,Sub-level 21 Start
