timestamp,label
2023-08-08 12:35:22.155,Sub-level 1 Start
2023-08-08 12:35:46.272,Sub-level 2 Start
2023-08-08 12:36:04.329,Sub-level 3 Start
2023-08-08 12:36:22.394,Sub-level 4 Start
2023-08-08 12:36:40.475,Sub-level 5 Start
2023-08-08 12:37:04.532,Sub-level 6 Start
2023-08-08 12:37:28.619,Sub-level 7 Start
2023-08-08 12:37:58.723,Sub-level 8 Start
2023-08-08 12:38:28.841,Sub-level 9 Start
2023-08-08 12:38:46.905,Sub-level 10 Start
2023-08-08 12:39:41.071,Sub-level 11 Start
2023-08-08 12:24:07.902,Sub-level 12 Start
2023-08-08 12:41:11.379,Sub-level 13 Start
2023-08-08 12:24:44.012,Sub-level 14 Start
2023-08-08 12:42:05.757,Sub-level 15 Start
2023-08-08 12:26:02.230,Sub-level 16 Start
2023-08-08 12:43:11.948,Sub-level 17 Start
2023-08-08 12:26:56.400,Sub-level 18 Start
2023-08-08 12:44:06.139,Sub-level 19 Start
2023-08-08 12:27:38.511,Sub-level 20 Start
2023-08-08 12:44:42.257,Sub-level 21 Start
2023-08-08 12:28:15.920,Sub-level 22 Start
2023-08-08 12:28:44.925,Sub-level 23 Start
2023-08-08 12:29:21.023,Sub-level 24 Start
2023-08-08 12:29:57.132,Sub-level 25 Start
2023-08-08 12:30:27.212,Sub-level 26 Start
2023-08-08 12:31:03.324,Sub-level 27 Start
2023-08-08 12:31:51.479,Sub-level 28 Start
2023-08-08 12:32:21.571,Sub-level 29 Start
2023-08-08 12:33:09.718,Sub-level 30 Start
2023-08-08 12:33:39.835,Sub-level 31 Start
2023-08-08 12:34:46.028,Sub-level 32 Start
2023-08-08 12:45:22.155,10-minute mark
