timestamp,label
2024-06-28 23:47:39.126,Sub-level 1 Start
2024-06-28 23:47:51.212,Sub-level 2 Start
2024-06-28 23:48:03.278,Sub-level 3 Start
2024-06-28 23:48:21.398,Sub-level 4 Start
2024-06-28 23:48:33.474,Sub-level 5 Start
2024-06-28 23:48:45.545,Sub-level 6 Start
2024-06-28 23:48:57.624,Sub-level 7 Start
2024-06-28 23:49:27.811,Sub-level 8 Start
2024-06-28 23:49:51.965,Sub-level 9 Start
2024-06-28 23:50:10.080,Sub-level 10 Start
2024-06-28 23:50:46.300,Sub-level 11 Start
2024-06-28 23:41:12.926,Sub-level 12 Start
2024-06-28 23:41:43.102,Sub-level 13 Start
2024-06-28 23:42:13.262,Sub-level 14 Start
2024-06-28 23:42:37.397,Sub-level 15 Start
2024-06-28 23:43:01.532,Sub-level 16 Start
2024-06-28 23:43:25.672,Sub-level 17 Start
2024-06-28 23:43:55.852,Sub-level 18 Start
2024-06-28 23:44:19.987,Sub-level 19 Start
2024-06-28 23:44:56.199,Sub-level 20 Start
2024-06-28 23:45:20.325,Sub-level 21 Start
2024-06-28 23:45:50.500,Sub-level 22 Start
2024-06-28 23:46:20.670,Sub-level 23 Start
2024-06-28 23:47:08.959,Sub-level 24 Start
