timestamp,label
2024-06-11 16:18:47.994,Sub-level 1 Start
2024-06-11 16:19:06.029,Sub-level 2 Start
2024-06-11 16:19:18.035,Sub-level 3 Start
2024-06-11 16:19:30.039,Sub-level 4 Start
2024-06-11 16:19:54.055,Sub-level 5 Start
2024-06-11 16:20:12.073,Sub-level 6 Start
2024-06-11 16:20:30.108,Sub-level 7 Start
2024-06-11 16:11:05.397,Sub-level 8 Start
2024-06-11 16:11:53.486,Sub-level 9 Start
2024-06-11 16:12:17.512,Sub-level 10 Start
2024-06-11 16:12:53.561,Sub-level 11 Start
2024-06-11 16:13:17.594,Sub-level 12 Start
2024-06-11 16:13:35.629,Sub-level 13 Start
2024-06-11 16:14:05.646,Sub-level 14 Start
2024-06-11 16:14:29.674,Sub-level 15 Start
2024-06-11 16:14:53.705,Sub-level 16 Start
2024-06-11 16:15:41.780,Sub-level 17 Start
2024-06-11 16:15:59.788,Sub-level 18 Start
2024-06-11 16:16:59.849,Sub-level 19 Start
2024-06-11 16:17:23.884,Sub-level 20 Start
2024-06-11 16:18:17.956,Sub-level 21 Start
