timestamp,label
2023-08-09 16:19:34.705,Sub-level 1 Start
2023-08-09 16:19:58.779,Sub-level 2 Start
2023-08-09 16:20:22.829,Sub-level 3 Start
2023-08-09 16:20:46.878,Sub-level 4 Start
2023-08-09 16:21:10.935,Sub-level 5 Start
2023-08-09 16:21:34.976,Sub-level 6 Start
2023-08-09 16:21:53.024,Sub-level 7 Start
2023-08-09 16:22:23.107,Sub-level 8 Start
2023-08-09 16:22:53.176,Sub-level 9 Start
2023-08-09 16:23:11.212,Sub-level 10 Start
2023-08-09 16:23:59.348,Sub-level 11 Start
2023-08-09 16:25:05.562,Sub-level 12 Start
2023-08-09 16:25:41.658,Sub-level 13 Start
2023-08-09 16:26:47.847,Sub-level 14 Start
2023-08-09 16:27:29.977,Sub-level 15 Start
2023-08-09 16:28:06.073,Sub-level 16 Start
2023-08-09 16:28:42.172,Sub-level 17 Start
2023-08-09 16:29:06.242,Sub-level 18 Start
2023-08-09 16:29:36.324,Sub-level 19 Start
