timestamp,label
2023-08-08 15:00:25.541,Sub-level 1 Start
2023-08-08 15:00:55.591,Sub-level 2 Start
2023-08-08 15:01:19.675,Sub-level 3 Start
2023-08-08 15:01:49.720,Sub-level 4 Start
2023-08-08 15:02:13.813,Sub-level 5 Start
2023-08-08 15:02:37.853,Sub-level 6 Start
2023-08-08 15:03:01.907,Sub-level 7 Start
2023-08-08 15:03:44.035,Sub-level 8 Start
2023-08-08 15:04:08.079,Sub-level 9 Start
2023-08-08 15:04:38.171,Sub-level 10 Start
2023-08-08 15:05:26.274,Sub-level 11 Start
2023-08-08 15:06:26.414,Sub-level 12 Start
2023-08-08 15:06:50.471,Sub-level 13 Start
2023-08-08 15:08:08.684,Sub-level 14 Start
2023-08-08 15:08:50.758,Sub-level 15 Start
2023-08-08 15:09:26.849,Sub-level 16 Start
2023-08-08 15:10:08.969,Sub-level 17 Start
