timestamp,label
2024-10-04 19:09:41.656,Sub-level 1 Start
2024-10-04 19:10:47.825,Sub-level 2 Start
2024-10-04 19:11:01.852,Sub-level 3 Start
2024-10-04 19:11:21.917,Sub-level 4 Start
2024-10-04 19:11:35.941,Sub-level 5 Start
2024-10-04 19:11:57.999,Sub-level 6 Start
2024-10-04 19:12:14.018,Sub-level 7 Start
2024-10-04 19:12:44.091,Sub-level 8 Start
2024-10-04 19:13:14.157,Sub-level 9 Start
2024-10-04 19:13:50.216,Sub-level 10 Start
2024-10-04 19:14:06.264,Sub-level 11 Start
2024-10-04 19:14:56.378,Sub-level 12 Start
2024-10-04 19:15:28.459,Sub-level 13 Start
2024-10-04 19:16:18.620,Sub-level 14 Start
2024-10-04 19:16:56.695,Sub-level 15 Start
2024-10-04 19:17:28.769,Sub-level 16 Start
2024-10-04 19:18:06.852,Sub-level 17 Start
2024-10-04 19:18:30.909,Sub-level 18 Start
2024-10-04 19:18:58.949,Sub-level 19 Start
2024-10-04 19:19:23.015,Sub-level 20 Start
