timestamp,label
2024-07-19 06:42:11.492,Sub-level 1 Start
2024-07-19 06:42:57.629,Sub-level 2 Start
2024-07-19 06:43:45.745,Sub-level 3 Start
2024-07-19 06:44:39.870,Sub-level 4 Start
2024-07-19 06:45:17.959,Sub-level 5 Start
2024-07-19 06:46:28.181,Sub-level 6 Start
2024-07-19 06:47:06.427,Sub-level 7 Start
2024-07-19 06:47:44.546,Sub-level 8 Start
2024-07-19 06:49:10.945,Sub-level 9 Start
2024-07-19 06:49:37.035,Sub-level 10 Start
2024-07-19 06:50:15.113,Sub-level 11 Start
2024-07-19 06:51:05.267,Sub-level 12 Start
2024-07-19 06:51:47.406,Sub-level 13 Start
