timestamp,label
2024-07-04 00:00:54.988,Sub-level 1 Start
2024-07-04 00:01:09.016,Sub-level 2 Start
2024-07-04 00:01:24.976,Sub-level 3 Start
2024-07-04 00:01:34.970,Sub-level 4 Start
2024-07-04 00:01:50.996,Sub-level 5 Start
2024-07-04 00:02:06.951,Sub-level 6 Start
2024-07-04 00:02:24.944,Sub-level 7 Start
2024-07-04 00:02:48.931,Sub-level 8 Start
2024-07-04 00:03:08.946,Sub-level 9 Start
2024-07-04 00:03:26.948,Sub-level 10 Start
2024-07-04 00:03:56.929,Sub-level 11 Start
2024-07-04 00:04:36.919,Sub-level 12 Start
2024-07-04 00:04:58.894,Sub-level 13 Start
2024-07-04 00:05:46.858,Sub-level 14 Start
2024-07-04 00:06:18.851,Sub-level 15 Start
2024-07-04 00:06:44.839,Sub-level 16 Start
2024-07-04 00:07:16.813,Sub-level 17 Start
2024-07-04 00:07:40.793,Sub-level 18 Start
2024-07-04 00:08:00.791,Sub-level 19 Start
2024-07-04 00:08:26.762,Sub-level 20 Start
2024-07-04 00:08:50.753,Sub-level 21 Start
2024-07-04 00:09:16.723,Sub-level 22 Start
2024-07-04 00:09:50.712,Sub-level 23 Start
2024-07-04 00:10:10.685,Sub-level 24 Start
2024-07-04 00:10:40.673,Sub-level 25 Start
