timestamp,label
2024-06-11 08:26:17.903,Sub-level 1 Start
2024-06-11 08:26:41.940,Sub-level 2 Start
2024-06-11 08:26:59.981,Sub-level 3 Start
2024-06-11 08:27:18.030,Sub-level 4 Start
2024-06-11 08:27:30.065,Sub-level 5 Start
2024-06-11 08:27:54.095,Sub-level 6 Start
2024-06-11 08:28:06.137,Sub-level 7 Start
2024-06-11 08:18:28.618,Sub-level 8 Start
2024-06-11 08:19:16.718,Sub-level 9 Start
2024-06-11 08:19:52.803,Sub-level 10 Start
2024-06-11 08:20:28.884,Sub-level 11 Start
2024-06-11 08:20:52.956,Sub-level 12 Start
2024-06-11 08:21:23.018,Sub-level 13 Start
2024-06-11 08:21:53.109,Sub-level 14 Start
2024-06-11 08:22:17.165,Sub-level 15 Start
2024-06-11 08:22:47.248,Sub-level 16 Start
2024-06-11 08:23:29.350,Sub-level 17 Start
2024-06-11 08:23:53.435,Sub-level 18 Start
2024-06-11 08:24:35.632,Sub-level 19 Start
2024-06-11 08:24:59.692,Sub-level 20 Start
2024-06-11 08:25:47.814,Sub-level 21 Start
