timestamp,label
2023-08-08 12:09:45.023,Sub-level 1 Start
2023-08-08 12:10:21.697,Sub-level 2 Start
2023-08-08 12:10:45.257,Sub-level 3 Start
2023-08-08 12:11:09.293,Sub-level 4 Start
2023-08-08 12:11:27.329,Sub-level 5 Start
2023-08-08 12:11:51.394,Sub-level 6 Start
2023-08-08 12:12:15.425,Sub-level 7 Start
2023-08-08 12:12:45.506,Sub-level 8 Start
2023-08-08 12:13:21.570,Sub-level 9 Start
2023-08-08 12:13:45.608,Sub-level 10 Start
2023-08-08 12:14:39.715,Sub-level 11 Start
2023-08-08 12:15:27.801,Sub-level 12 Start
2023-08-08 12:16:10.949,Sub-level 13 Start
2023-08-08 12:17:16.068,Sub-level 14 Start
2023-08-08 12:18:04.174,Sub-level 15 Start
2023-08-08 12:18:34.205,Sub-level 16 Start
2023-08-08 12:19:10.271,Sub-level 17 Start
2023-08-08 12:19:34.363,Sub-level 18 Start
