timestamp,label
2023-12-21 17:45:51.823,Sub-level 1 Start
2023-12-21 17:46:21.890,Sub-level 2 Start
2023-12-21 17:46:39.929,Sub-level 3 Start
2023-12-21 17:47:09.969,Sub-level 4 Start
2023-12-21 17:47:46.045,Sub-level 5 Start
2023-12-21 17:36:14.339,Sub-level 6 Start
2023-12-21 17:48:22.135,Sub-level 7 Start
2023-12-21 17:36:50.417,Sub-level 8 Start
2023-12-21 17:48:52.203,Sub-level 9 Start
2023-12-21 17:37:56.578,Sub-level 10 Start
2023-12-21 17:49:46.321,Sub-level 11 Start
2023-12-21 17:39:38.979,Sub-level 12 Start
2023-12-21 17:50:41.529,Sub-level 13 Start
2023-12-21 17:40:21.071,Sub-level 14 Start
2023-12-21 17:51:10.584,Sub-level 15 Start
2023-12-21 17:43:09.444,Sub-level 16 Start
2023-12-21 17:43:09.444,Sub-level 17 Start
2023-12-21 17:43:09.444,Sub-level 18 Start
2023-12-21 17:52:52.769,Sub-level 19 Start
2023-12-21 17:54:10.911,Sub-level 20 Start
2023-12-21 17:55:18.039,Sub-level 21 Start
2023-12-21 17:55:51.823,10-minute mark
