timestamp,label
2024-10-06 13:36:34.069,Sub-level 1 Start
2024-10-06 13:36:46.085,Sub-level 2 Start
2024-10-06 13:36:58.088,Sub-level 3 Start
2024-10-06 13:37:12.103,Sub-level 4 Start
2024-10-06 13:37:26.100,Sub-level 5 Start
2024-10-06 13:37:40.116,Sub-level 6 Start
2024-10-06 13:37:52.129,Sub-level 7 Start
2024-10-06 13:38:16.158,Sub-level 8 Start
2024-10-06 13:38:36.194,Sub-level 9 Start
2024-10-06 13:38:54.216,Sub-level 10 Start
2024-10-06 13:39:26.242,Sub-level 11 Start
2024-10-06 13:40:08.300,Sub-level 12 Start
2024-10-06 13:40:36.351,Sub-level 13 Start
2024-10-06 13:41:24.520,Sub-level 14 Start
2024-10-06 13:41:56.450,Sub-level 15 Start
2024-10-06 13:42:20.495,Sub-level 16 Start
2024-10-06 13:42:50.547,Sub-level 17 Start
2024-10-06 13:43:08.582,Sub-level 18 Start
2024-10-06 13:43:42.657,Sub-level 19 Start
2024-10-06 13:44:06.711,Sub-level 20 Start
2024-10-06 13:44:26.722,Sub-level 21 Start
2024-10-06 13:44:52.794,Sub-level 22 Start
2024-10-06 13:45:30.857,Sub-level 23 Start
2024-10-06 13:45:58.904,Sub-level 24 Start
