timestamp,label
2024-06-12 09:40:45.938,Sub-level 1 Start
2024-06-12 09:41:22.067,Sub-level 2 Start
2024-06-12 09:41:40.133,Sub-level 3 Start
2024-06-12 09:42:40.300,Sub-level 4 Start
2024-06-12 09:43:16.385,Sub-level 5 Start
2024-06-12 09:43:58.477,Sub-level 6 Start
2024-06-12 09:44:52.593,Sub-level 7 Start
2024-06-12 09:45:46.760,Sub-level 8 Start
2024-06-12 09:46:16.864,Sub-level 9 Start
2024-06-12 09:46:52.977,Sub-level 10 Start
2024-06-12 09:47:11.040,Sub-level 11 Start
2024-06-12 09:47:47.139,Sub-level 12 Start
2024-06-12 09:48:23.266,Sub-level 13 Start
2024-06-12 09:48:59.404,Sub-level 14 Start
2024-06-12 09:49:29.513,Sub-level 15 Start
2024-06-12 09:50:17.665,Sub-level 16 Start
2024-06-12 09:50:35.725,Sub-level 17 Start
