timestamp,label
2024-07-21 16:41:15.403,Sub-level 1 Start
2024-07-21 16:41:25.394,Sub-level 2 Start
2024-07-21 16:41:45.404,Sub-level 3 Start
2024-07-21 16:42:01.389,Sub-level 4 Start
2024-07-21 16:42:19.383,Sub-level 5 Start
2024-07-21 16:32:49.290,Sub-level 6 Start
2024-07-21 16:33:17.323,Sub-level 7 Start
2024-07-21 16:33:57.308,Sub-level 8 Start
2024-07-21 16:34:33.306,Sub-level 9 Start
2024-07-21 16:35:21.301,Sub-level 10 Start
2024-07-21 16:35:53.314,Sub-level 11 Start
2024-07-21 16:36:23.315,Sub-level 12 Start
2024-07-21 16:36:53.317,Sub-level 13 Start
2024-07-21 16:37:41.310,Sub-level 14 Start
2024-07-21 16:38:13.294,Sub-level 15 Start
2024-07-21 16:39:09.405,Sub-level 16 Start
2024-07-21 16:39:45.421,Sub-level 17 Start
2024-07-21 16:40:35.420,Sub-level 18 Start
