timestamp,label
2024-10-13 23:08:27.345,Sub-level 1 Start
2024-10-13 23:08:33.353,Sub-level 2 Start
2024-10-13 23:08:47.368,Sub-level 3 Start
2024-10-13 23:08:59.396,Sub-level 4 Start
2024-10-13 23:09:17.416,Sub-level 5 Start
2024-10-13 23:09:35.434,Sub-level 6 Start
2024-10-13 23:09:49.474,Sub-level 7 Start
2024-10-13 23:10:13.482,Sub-level 8 Start
2024-10-13 23:10:39.507,Sub-level 9 Start
2024-10-13 23:10:57.521,Sub-level 10 Start
2024-10-13 23:11:31.586,Sub-level 11 Start
2024-10-13 23:12:13.658,Sub-level 12 Start
2024-10-13 23:12:31.665,Sub-level 13 Start
2024-10-13 23:13:17.719,Sub-level 14 Start
2024-10-13 23:13:53.779,Sub-level 15 Start
2024-10-13 23:14:25.862,Sub-level 16 Start
2024-10-13 23:14:47.883,Sub-level 17 Start
2024-10-13 23:15:09.914,Sub-level 18 Start
2024-10-13 23:15:33.960,Sub-level 19 Start
2024-10-13 23:15:58.007,Sub-level 20 Start
2024-10-13 23:16:30.078,Sub-level 21 Start
2024-10-13 23:16:48.111,Sub-level 22 Start
2024-10-13 23:17:26.182,Sub-level 23 Start
2024-10-13 23:17:46.207,Sub-level 24 Start
