timestamp,label
2024-10-11 21:34:06.104,Sub-level 1 Start
2024-10-11 21:34:22.125,Sub-level 2 Start
2024-10-11 21:34:48.185,Sub-level 3 Start
2024-10-11 21:35:04.200,Sub-level 4 Start
2024-10-11 21:35:22.236,Sub-level 5 Start
2024-10-11 21:35:38.276,Sub-level 6 Start
2024-10-11 21:36:17.044,Sub-level 7 Start
2024-10-11 21:36:38.422,Sub-level 8 Start
2024-10-11 21:37:00.457,Sub-level 9 Start
2024-10-11 21:37:34.489,Sub-level 10 Start
2024-10-11 21:38:14.541,Sub-level 11 Start
2024-10-11 21:38:42.587,Sub-level 12 Start
2024-10-11 21:39:22.745,Sub-level 13 Start
2024-10-11 21:40:00.797,Sub-level 14 Start
2024-10-11 21:40:24.814,Sub-level 15 Start
2024-10-11 21:40:54.826,Sub-level 16 Start
2024-10-11 21:41:16.840,Sub-level 17 Start
2024-10-11 21:41:47.021,Sub-level 18 Start
2024-10-11 21:42:17.045,Sub-level 19 Start
2024-10-11 21:42:35.089,Sub-level 20 Start
2024-10-11 21:42:55.106,Sub-level 21 Start
2024-10-11 21:43:33.144,Sub-level 22 Start
2024-10-11 21:44:09.356,Sub-level 23 Start
