timestamp,label
2024-06-17 08:22:00.451,Sub-level 1 Start
2024-06-17 08:22:12.483,Sub-level 2 Start
2024-06-17 08:22:30.527,Sub-level 3 Start
2024-06-17 08:22:48.569,Sub-level 4 Start
2024-06-17 08:23:06.609,Sub-level 5 Start
2024-06-17 08:23:24.651,Sub-level 6 Start
2024-06-17 08:23:36.674,Sub-level 7 Start
2024-06-17 08:24:12.764,Sub-level 8 Start
2024-06-17 08:24:42.846,Sub-level 9 Start
2024-06-17 08:25:00.896,Sub-level 10 Start
2024-06-17 08:25:42.978,Sub-level 11 Start
2024-06-17 08:26:37.102,Sub-level 12 Start
2024-06-17 08:26:55.142,Sub-level 13 Start
2024-06-17 08:28:07.292,Sub-level 14 Start
2024-06-17 08:28:43.374,Sub-level 15 Start
2024-06-17 08:29:19.450,Sub-level 16 Start
2024-06-17 08:29:55.532,Sub-level 17 Start
2024-06-17 08:20:12.119,Sub-level 18 Start
2024-06-17 08:20:36.178,Sub-level 19 Start
2024-06-17 08:21:30.386,Sub-level 20 Start
