timestamp,label
2024-03-11 08:42:25.736,Sub-level 1 Start
2024-03-11 08:43:13.824,Sub-level 2 Start
2024-03-11 08:43:43.893,Sub-level 3 Start
2024-03-11 08:44:13.937,Sub-level 4 Start
2024-03-11 08:44:37.998,Sub-level 5 Start
2024-03-11 08:45:02.035,Sub-level 6 Start
2024-03-11 08:45:38.110,Sub-level 7 Start
2024-03-11 08:46:20.187,Sub-level 8 Start
2024-03-11 08:46:45.244,Sub-level 9 Start
2024-03-11 08:47:14.314,Sub-level 10 Start
2024-03-11 08:48:14.427,Sub-level 11 Start
2024-03-11 08:49:14.567,Sub-level 12 Start
2024-03-11 08:49:50.645,Sub-level 13 Start
2024-03-11 08:51:03.085,Sub-level 14 Start
2024-03-11 08:51:51.202,Sub-level 15 Start
