timestamp,label
2024-07-20 16:24:08.884,Sub-level 1 Start
2024-07-20 16:14:47.426,Sub-level 2 Start
2024-07-20 16:15:51.665,Sub-level 3 Start
2024-07-20 16:16:07.633,Sub-level 4 Start
2024-07-20 16:17:03.879,Sub-level 5 Start
2024-07-20 16:17:31.810,Sub-level 6 Start
2024-07-20 16:18:05.651,Sub-level 7 Start
2024-07-20 16:19:13.349,Sub-level 8 Start
2024-07-20 16:20:09.474,Sub-level 9 Start
2024-07-20 16:21:19.199,Sub-level 10 Start
2024-07-20 16:21:55.022,Sub-level 11 Start
2024-07-20 16:23:08.685,Sub-level 12 Start
