timestamp,label
2024-06-14 08:59:14.899,Sub-level 1 Start
2024-06-14 08:59:32.947,Sub-level 2 Start
2024-06-14 08:59:50.991,Sub-level 3 Start
2024-06-14 09:00:09.026,Sub-level 4 Start
2024-06-14 09:00:21.057,Sub-level 5 Start
2024-06-14 09:00:45.112,Sub-level 6 Start
2024-06-14 09:01:03.154,Sub-level 7 Start
2024-06-14 09:01:33.229,Sub-level 8 Start
2024-06-14 09:02:03.286,Sub-level 9 Start
2024-06-14 09:02:27.334,Sub-level 10 Start
2024-06-14 09:03:09.426,Sub-level 11 Start
2024-06-14 09:03:57.520,Sub-level 12 Start
2024-06-14 09:04:27.589,Sub-level 13 Start
2024-06-14 09:05:21.706,Sub-level 14 Start
2024-06-14 08:55:56.467,Sub-level 15 Start
2024-06-14 08:56:32.540,Sub-level 16 Start
2024-06-14 08:57:14.634,Sub-level 17 Start
2024-06-14 08:57:44.696,Sub-level 18 Start
2024-06-14 08:58:44.830,Sub-level 19 Start
