timestamp,label
2024-03-10 11:43:02.014,Sub-level 1 Start
2024-03-10 11:43:26.054,Sub-level 2 Start
2024-03-10 11:43:44.098,Sub-level 3 Start
2024-03-10 11:44:02.135,Sub-level 4 Start
2024-03-10 11:44:20.172,Sub-level 5 Start
2024-03-10 11:44:38.212,Sub-level 6 Start
2024-03-10 11:44:56.252,Sub-level 7 Start
2024-03-10 11:45:26.310,Sub-level 8 Start
2024-03-10 11:45:56.377,Sub-level 9 Start
2024-03-10 11:46:14.414,Sub-level 10 Start
2024-03-10 11:46:56.496,Sub-level 11 Start
2024-03-10 11:48:08.645,Sub-level 12 Start
2024-03-10 11:48:56.742,Sub-level 13 Start
2024-03-10 11:49:38.822,Sub-level 14 Start
2024-03-10 11:50:32.924,Sub-level 15 Start
2024-03-10 11:51:08.980,Sub-level 16 Start
2024-03-10 11:51:39.006,Sub-level 17 Start
2024-03-10 11:52:15.062,Sub-level 18 Start
2024-03-10 11:52:39.085,Sub-level 19 Start
