timestamp,label
2023-12-04 02:18:05.371,Sub-level 1 Start
2023-12-04 02:20:11.781,Sub-level 2 Start
2023-12-04 02:20:23.805,Sub-level 3 Start
2023-12-04 02:20:41.833,Sub-level 4 Start
2023-12-04 02:21:11.901,Sub-level 5 Start
2023-12-04 02:23:18.464,Sub-level 6 Start
2023-12-04 02:23:36.495,Sub-level 7 Start
2023-12-04 02:24:48.734,Sub-level 8 Start
2023-12-04 02:25:18.785,Sub-level 9 Start
2023-12-04 02:25:36.823,Sub-level 10 Start
2023-12-04 02:26:24.924,Sub-level 11 Start
2023-12-04 02:27:57.554,Sub-level 12 Start
2023-12-04 02:29:01.795,Sub-level 13 Start
2023-12-04 02:31:02.539,Sub-level 14 Start
2023-12-04 02:31:44.605,Sub-level 15 Start
2023-12-04 02:33:08.952,Sub-level 16 Start
2023-12-04 02:33:45.025,Sub-level 17 Start
2023-12-04 02:34:09.079,Sub-level 18 Start
2023-12-04 02:34:39.157,Sub-level 19 Start
2023-12-04 02:35:27.327,Sub-level 20 Start
2023-12-04 02:35:51.384,Sub-level 21 Start
2023-12-04 02:36:27.470,Sub-level 22 Start
2023-12-04 02:37:09.533,Sub-level 23 Start
2023-12-04 02:37:39.602,Sub-level 24 Start
2023-12-04 02:38:09.669,Sub-level 25 Start
2023-12-04 02:38:57.866,Sub-level 26 Start
