timestamp,label
2024-06-13 14:34:51.855,Sub-level 1 Start
2024-06-13 14:35:03.880,Sub-level 2 Start
2024-06-13 14:35:27.933,Sub-level 3 Start
2024-06-13 14:35:45.977,Sub-level 4 Start
2024-06-13 14:36:04.021,Sub-level 5 Start
2024-06-13 14:36:46.117,Sub-level 6 Start
2024-06-13 14:37:04.158,Sub-level 7 Start
2024-06-13 14:37:22.187,Sub-level 8 Start
2024-06-13 14:37:58.263,Sub-level 9 Start
2024-06-13 14:38:46.350,Sub-level 10 Start
2024-06-13 14:39:16.412,Sub-level 11 Start
2024-06-13 14:40:16.543,Sub-level 12 Start
2024-06-13 14:40:52.639,Sub-level 13 Start
2024-06-13 14:41:28.723,Sub-level 14 Start
2024-06-13 14:42:04.801,Sub-level 15 Start
2024-06-13 14:42:28.839,Sub-level 16 Start
2024-06-13 14:42:52.881,Sub-level 17 Start
2024-06-13 14:43:28.967,Sub-level 18 Start
2024-06-13 14:43:53.030,Sub-level 19 Start
2024-06-13 14:44:23.087,Sub-level 20 Start
