timestamp,label
2023-12-12 13:52:03.486,Sub-level 1 Start
2023-12-12 13:36:43.662,Sub-level 2 Start
2023-12-12 13:52:21.516,Sub-level 3 Start
2023-12-12 13:37:01.698,Sub-level 4 Start
2023-12-12 13:52:39.546,Sub-level 5 Start
2023-12-12 13:37:19.751,Sub-level 6 Start
2023-12-12 13:52:57.570,Sub-level 7 Start
2023-12-12 13:37:49.793,Sub-level 8 Start
2023-12-12 13:53:15.600,Sub-level 9 Start
2023-12-12 13:38:13.855,Sub-level 10 Start
2023-12-12 13:53:39.653,Sub-level 11 Start
2023-12-12 13:38:37.921,Sub-level 12 Start
2023-12-12 13:54:03.679,Sub-level 13 Start
2023-12-12 13:39:20.008,Sub-level 14 Start
2023-12-12 13:54:39.760,Sub-level 15 Start
2023-12-12 13:39:50.100,Sub-level 16 Start
2023-12-12 13:55:03.795,Sub-level 17 Start
2023-12-12 13:40:08.139,Sub-level 18 Start
2023-12-12 13:55:27.842,Sub-level 19 Start
2023-12-12 13:40:44.210,Sub-level 20 Start
2023-12-12 13:56:09.914,Sub-level 21 Start
2023-12-12 13:41:38.327,Sub-level 22 Start
2023-12-12 13:56:51.986,Sub-level 23 Start
2023-12-12 13:42:02.337,Sub-level 24 Start
2023-12-12 13:43:02.456,Sub-level 25 Start
2023-12-12 13:43:38.532,Sub-level 26 Start
2023-12-12 13:44:14.617,Sub-level 27 Start
2023-12-12 13:44:56.712,Sub-level 28 Start
2023-12-12 13:45:20.753,Sub-level 29 Start
2023-12-12 13:45:56.828,Sub-level 30 Start
2023-12-12 13:46:32.902,Sub-level 31 Start
2023-12-12 13:47:08.953,Sub-level 32 Start
2023-12-12 13:47:32.997,Sub-level 33 Start
2023-12-12 13:48:15.087,Sub-level 34 Start
2023-12-12 13:48:39.116,Sub-level 35 Start
2023-12-12 13:49:21.199,Sub-level 36 Start
2023-12-12 13:49:51.261,Sub-level 37 Start
2023-12-12 13:51:33.442,Sub-level 38 Start
2023-12-12 14:02:03.486,10-minute mark
