timestamp,label
2024-09-09 13:36:39.591,Sub-level 1 Start
2024-09-09 13:37:17.734,Sub-level 2 Start
2024-09-09 13:37:27.760,Sub-level 3 Start
2024-09-09 13:37:49.832,Sub-level 4 Start
2024-09-09 13:38:01.879,Sub-level 5 Start
2024-09-09 13:38:17.944,Sub-level 6 Start
2024-09-09 13:38:33.991,Sub-level 7 Start
2024-09-09 13:39:04.083,Sub-level 8 Start
2024-09-09 13:39:26.157,Sub-level 9 Start
2024-09-09 13:39:46.241,Sub-level 10 Start
2024-09-09 13:40:22.353,Sub-level 11 Start
2024-09-09 13:40:55.479,Sub-level 12 Start
2024-09-09 13:41:18.573,Sub-level 13 Start
2024-09-09 13:42:00.709,Sub-level 14 Start
2024-09-09 13:42:32.812,Sub-level 15 Start
2024-09-09 13:43:02.931,Sub-level 16 Start
2024-09-09 13:43:33.027,Sub-level 17 Start
2024-09-09 13:43:53.106,Sub-level 18 Start
2024-09-09 13:44:13.177,Sub-level 19 Start
2024-09-09 13:44:45.279,Sub-level 20 Start
2024-09-09 13:45:07.376,Sub-level 21 Start
2024-09-09 13:45:29.444,Sub-level 22 Start
2024-09-09 13:46:07.582,Sub-level 23 Start
2024-09-09 13:46:25.623,Sub-level 24 Start
