timestamp,label
2023-08-09 05:34:43.883,Sub-level 1 Start
2023-08-09 05:34:55.924,Sub-level 2 Start
2023-08-09 05:35:19.999,Sub-level 3 Start
2023-08-09 05:35:38.059,Sub-level 4 Start
2023-08-09 05:35:56.110,Sub-level 5 Start
2023-08-09 05:42:27.430,Sub-level 6 Start
2023-08-09 05:42:57.439,Sub-level 7 Start
2023-08-09 05:43:27.484,Sub-level 8 Start
2023-08-09 05:44:03.611,Sub-level 9 Start
2023-08-09 05:44:27.691,Sub-level 10 Start
2023-08-09 05:45:13.977,Sub-level 11 Start
2023-08-09 05:46:04.088,Sub-level 12 Start
2023-08-09 05:46:34.178,Sub-level 13 Start
2023-08-09 05:47:40.380,Sub-level 14 Start
2023-08-09 05:48:29.542,Sub-level 15 Start
2023-08-09 05:49:10.680,Sub-level 16 Start
2023-08-09 05:26:18.049,Sub-level 17 Start
2023-08-09 05:50:04.853,Sub-level 18 Start
2023-08-09 05:27:12.678,Sub-level 19 Start
2023-08-09 05:50:59.020,Sub-level 20 Start
2023-08-09 05:27:42.435,Sub-level 21 Start
2023-08-09 05:51:35.127,Sub-level 22 Start
2023-08-09 05:28:30.602,Sub-level 23 Start
2023-08-09 05:52:17.233,Sub-level 24 Start
2023-08-09 05:29:12.717,Sub-level 25 Start
2023-08-09 05:30:12.920,Sub-level 26 Start
2023-08-09 05:31:13.240,Sub-level 27 Start
2023-08-09 05:31:49.367,Sub-level 28 Start
2023-08-09 05:32:31.480,Sub-level 29 Start
2023-08-09 05:33:13.610,Sub-level 30 Start
2023-08-09 05:34:07.776,Sub-level 31 Start
2023-08-09 05:44:43.883,10-minute mark
