timestamp,label
2024-06-16 14:26:20.242,Sub-level 1 Start
2024-06-16 14:26:32.260,Sub-level 2 Start
2024-06-16 14:26:56.310,Sub-level 3 Start
2024-06-16 14:27:14.364,Sub-level 4 Start
2024-06-16 14:27:26.388,Sub-level 5 Start
2024-06-16 14:27:44.441,Sub-level 6 Start
2024-06-16 14:18:07.129,Sub-level 7 Start
2024-06-16 14:19:13.285,Sub-level 8 Start
2024-06-16 14:19:37.340,Sub-level 9 Start
2024-06-16 14:20:25.472,Sub-level 10 Start
2024-06-16 14:21:01.528,Sub-level 11 Start
2024-06-16 14:21:37.600,Sub-level 12 Start
2024-06-16 14:22:07.668,Sub-level 13 Start
2024-06-16 14:22:25.714,Sub-level 14 Start
2024-06-16 14:22:55.781,Sub-level 15 Start
2024-06-16 14:23:31.863,Sub-level 16 Start
2024-06-16 14:23:49.898,Sub-level 17 Start
2024-06-16 14:24:25.977,Sub-level 18 Start
2024-06-16 14:24:50.029,Sub-level 19 Start
2024-06-16 14:25:44.152,Sub-level 20 Start
