timestamp,label
2024-10-05 10:18:19.566,Sub-level 1 Start
2024-10-05 10:18:37.594,Sub-level 2 Start
2024-10-05 10:18:51.634,Sub-level 3 Start
2024-10-05 10:19:13.642,Sub-level 4 Start
2024-10-05 10:19:31.674,Sub-level 5 Start
2024-10-05 10:19:53.717,Sub-level 6 Start
2024-10-05 10:20:13.741,Sub-level 7 Start
2024-10-05 10:20:39.790,Sub-level 8 Start
2024-10-05 10:21:07.837,Sub-level 9 Start
2024-10-05 10:21:33.874,Sub-level 10 Start
2024-10-05 10:22:05.929,Sub-level 11 Start
2024-10-05 10:22:50.035,Sub-level 12 Start
2024-10-05 10:23:12.054,Sub-level 13 Start
2024-10-05 10:24:14.144,Sub-level 14 Start
2024-10-05 10:24:48.210,Sub-level 15 Start
2024-10-05 10:25:14.276,Sub-level 16 Start
2024-10-05 10:25:44.310,Sub-level 17 Start
2024-10-05 10:26:04.373,Sub-level 18 Start
2024-10-05 10:26:30.403,Sub-level 19 Start
2024-10-05 10:26:54.454,Sub-level 20 Start
2024-10-05 10:27:20.516,Sub-level 21 Start
2024-10-05 10:27:40.579,Sub-level 22 Start
