timestamp,label
2024-06-14 16:05:48.565,Sub-level 1 Start
2024-06-14 16:06:06.609,Sub-level 2 Start
2024-06-14 16:06:18.639,Sub-level 3 Start
2024-06-14 16:06:36.688,Sub-level 4 Start
2024-06-14 16:06:54.731,Sub-level 5 Start
2024-06-14 16:07:12.787,Sub-level 6 Start
2024-06-14 16:07:24.831,Sub-level 7 Start
2024-06-14 16:07:48.877,Sub-level 8 Start
2024-06-14 16:08:12.945,Sub-level 9 Start
2024-06-14 16:08:30.998,Sub-level 10 Start
2024-06-14 15:58:59.422,Sub-level 11 Start
2024-06-14 15:59:29.516,Sub-level 12 Start
2024-06-14 16:00:05.630,Sub-level 13 Start
2024-06-14 16:00:29.703,Sub-level 14 Start
2024-06-14 16:00:53.766,Sub-level 15 Start
2024-06-14 16:01:23.853,Sub-level 16 Start
2024-06-14 16:01:47.923,Sub-level 17 Start
2024-06-14 16:02:18.001,Sub-level 18 Start
2024-06-14 16:03:06.125,Sub-level 19 Start
2024-06-14 16:03:36.201,Sub-level 20 Start
2024-06-14 16:04:06.292,Sub-level 21 Start
2024-06-14 16:04:36.382,Sub-level 22 Start
2024-06-14 16:05:24.507,Sub-level 23 Start
