timestamp,label
2024-09-11 22:14:26.667,Sub-level 1 Start
2024-09-11 22:31:01.455,Sub-level 2 Start
2024-09-11 22:14:38.712,Sub-level 3 Start
2024-09-11 22:31:11.504,Sub-level 4 Start
2024-09-11 22:14:50.780,Sub-level 5 Start
2024-09-11 22:31:29.588,Sub-level 6 Start
2024-09-11 22:15:06.845,Sub-level 7 Start
2024-09-11 22:31:45.639,Sub-level 8 Start
2024-09-11 22:15:22.923,Sub-level 9 Start
2024-09-11 22:32:05.739,Sub-level 10 Start
2024-09-11 22:15:45.071,Sub-level 11 Start
2024-09-11 22:32:21.807,Sub-level 12 Start
2024-09-11 22:15:59.116,Sub-level 13 Start
2024-09-11 22:32:37.905,Sub-level 14 Start
2024-09-11 22:16:23.239,Sub-level 15 Start
2024-09-11 22:33:06.000,Sub-level 16 Start
2024-09-11 22:16:47.354,Sub-level 17 Start
2024-09-11 22:33:28.103,Sub-level 18 Start
2024-09-11 22:17:25.496,Sub-level 19 Start
2024-09-11 22:33:44.200,Sub-level 20 Start
2024-09-11 22:18:11.760,Sub-level 21 Start
2024-09-11 22:34:16.312,Sub-level 22 Start
2024-09-11 22:19:22.146,Sub-level 23 Start
2024-09-11 22:19:40.239,Sub-level 24 Start
2024-09-11 22:20:24.431,Sub-level 25 Start
2024-09-11 22:21:12.733,Sub-level 26 Start
2024-09-11 22:21:34.863,Sub-level 27 Start
2024-09-11 22:21:58.958,Sub-level 28 Start
2024-09-11 22:22:21.058,Sub-level 29 Start
2024-09-11 22:24:27.600,Sub-level 30 Start
2024-09-11 22:24:55.729,Sub-level 31 Start
2024-09-11 22:25:25.864,Sub-level 32 Start
2024-09-11 22:25:47.976,Sub-level 33 Start
2024-09-11 22:28:58.952,Sub-level 34 Start
2024-09-11 22:12:27.964,Sub-level 35 Start
2024-09-11 22:29:29.095,Sub-level 36 Start
2024-09-11 22:13:06.190,Sub-level 37 Start
2024-09-11 22:29:49.166,Sub-level 38 Start
2024-09-11 22:13:54.479,Sub-level 39 Start
2024-09-11 22:30:35.492,Sub-level 40 Start
2024-09-11 22:24:26.667,10-minute mark
