timestamp,label
2024-07-03 09:23:13.998,Sub-level 1 Start
2024-07-03 09:23:32.041,Sub-level 2 Start
2024-07-03 09:24:08.118,Sub-level 3 Start
2024-07-03 09:24:50.192,Sub-level 4 Start
2024-07-03 09:25:20.254,Sub-level 5 Start
2024-07-03 09:26:20.361,Sub-level 6 Start
2024-07-03 09:26:56.448,Sub-level 7 Start
2024-07-03 09:27:20.542,Sub-level 8 Start
2024-07-03 09:27:56.602,Sub-level 9 Start
2024-07-03 09:28:14.654,Sub-level 10 Start
2024-07-03 09:28:38.696,Sub-level 11 Start
2024-07-03 09:29:08.775,Sub-level 12 Start
2024-07-03 09:29:32.817,Sub-level 13 Start
2024-07-03 09:30:02.918,Sub-level 14 Start
2024-07-03 09:30:26.951,Sub-level 15 Start
2024-07-03 09:31:09.064,Sub-level 16 Start
2024-07-03 09:31:33.148,Sub-level 17 Start
2024-07-03 09:32:09.263,Sub-level 18 Start
2024-07-03 09:32:33.303,Sub-level 19 Start
