timestamp,label
2024-06-28 10:55:14.576,Sub-level 1 Start
2024-06-28 10:55:26.616,Sub-level 2 Start
2024-06-28 10:55:44.658,Sub-level 3 Start
2024-06-28 10:55:56.685,Sub-level 4 Start
2024-06-28 10:56:14.733,Sub-level 5 Start
2024-06-28 10:56:26.740,Sub-level 6 Start
2024-06-28 10:56:38.780,Sub-level 7 Start
2024-06-28 10:57:02.818,Sub-level 8 Start
2024-06-28 10:57:26.885,Sub-level 9 Start
2024-06-28 10:57:44.918,Sub-level 10 Start
2024-06-28 10:58:14.984,Sub-level 11 Start
2024-06-28 10:58:57.088,Sub-level 12 Start
2024-06-28 10:59:21.146,Sub-level 13 Start
2024-06-28 11:00:09.252,Sub-level 14 Start
2024-06-28 10:50:25.947,Sub-level 15 Start
2024-06-28 10:50:50.030,Sub-level 16 Start
2024-06-28 10:51:44.146,Sub-level 17 Start
2024-06-28 10:52:20.230,Sub-level 18 Start
2024-06-28 10:52:56.302,Sub-level 19 Start
2024-06-28 10:53:26.356,Sub-level 20 Start
2024-06-28 10:54:08.438,Sub-level 21 Start
2024-06-28 10:54:50.535,Sub-level 22 Start
