timestamp,label
2024-07-03 15:43:31.850,Sub-level 1 Start
2024-07-03 15:43:45.927,Sub-level 2 Start
2024-07-03 15:44:00.013,Sub-level 3 Start
2024-07-03 15:44:14.064,Sub-level 4 Start
2024-07-03 15:44:26.139,Sub-level 5 Start
2024-07-03 15:44:42.227,Sub-level 6 Start
2024-07-03 15:44:58.307,Sub-level 7 Start
2024-07-03 15:45:22.412,Sub-level 8 Start
2024-07-03 15:45:42.536,Sub-level 9 Start
2024-07-03 15:46:02.608,Sub-level 10 Start
2024-07-03 15:46:32.761,Sub-level 11 Start
2024-07-03 15:47:10.966,Sub-level 12 Start
2024-07-03 15:47:47.167,Sub-level 13 Start
2024-07-03 15:48:31.418,Sub-level 14 Start
2024-07-03 15:49:05.575,Sub-level 15 Start
2024-07-03 15:49:35.729,Sub-level 16 Start
2024-07-03 15:50:09.910,Sub-level 17 Start
2024-07-03 15:50:28.014,Sub-level 18 Start
2024-07-03 15:50:50.159,Sub-level 19 Start
2024-07-03 15:51:20.291,Sub-level 20 Start
2024-07-03 15:51:42.418,Sub-level 21 Start
2024-07-03 15:52:06.556,Sub-level 22 Start
2024-07-03 15:52:40.753,Sub-level 23 Start
2024-07-03 15:53:02.893,Sub-level 24 Start
2024-07-03 15:53:31.049,Sub-level 25 Start
