timestamp,label
2024-10-04 11:18:14.025,Sub-level 1 Start
2024-10-04 11:18:46.111,Sub-level 2 Start
2024-10-04 11:19:04.154,Sub-level 3 Start
2024-10-04 11:19:28.233,Sub-level 4 Start
2024-10-04 11:19:46.242,Sub-level 5 Start
2024-10-04 11:20:10.294,Sub-level 6 Start
2024-10-04 11:20:32.336,Sub-level 7 Start
2024-10-04 11:21:06.401,Sub-level 8 Start
2024-10-04 11:21:36.461,Sub-level 9 Start
2024-10-04 11:22:02.500,Sub-level 10 Start
2024-10-04 11:22:46.608,Sub-level 11 Start
2024-10-04 11:23:28.690,Sub-level 12 Start
2024-10-04 11:23:58.757,Sub-level 13 Start
2024-10-04 11:24:56.868,Sub-level 14 Start
2024-10-04 11:25:44.964,Sub-level 15 Start
2024-10-04 11:26:15.027,Sub-level 16 Start
2024-10-04 11:26:51.102,Sub-level 17 Start
2024-10-04 11:27:09.150,Sub-level 18 Start
2024-10-04 11:27:35.196,Sub-level 19 Start
2024-10-04 11:28:25.277,Sub-level 20 Start
