timestamp,label
2024-06-17 00:33:36.737,Sub-level 1 Start
2024-06-17 00:34:06.836,Sub-level 2 Start
2024-06-17 00:34:24.891,Sub-level 3 Start
2024-06-17 00:34:42.950,Sub-level 4 Start
2024-06-17 00:35:19.077,Sub-level 5 Start
2024-06-17 00:36:01.208,Sub-level 6 Start
2024-06-17 00:36:37.336,Sub-level 7 Start
2024-06-17 00:37:25.496,Sub-level 8 Start
2024-06-17 00:38:07.641,Sub-level 9 Start
2024-06-17 00:38:31.727,Sub-level 10 Start
2024-06-17 00:39:01.820,Sub-level 11 Start
2024-06-17 00:39:19.876,Sub-level 12 Start
2024-06-17 00:39:43.949,Sub-level 13 Start
2024-06-17 00:40:08.033,Sub-level 14 Start
2024-06-17 00:40:38.529,Sub-level 15 Start
2024-06-17 00:41:02.599,Sub-level 16 Start
2024-06-17 00:41:44.716,Sub-level 17 Start
2024-06-17 00:42:08.782,Sub-level 18 Start
2024-06-17 00:42:44.901,Sub-level 19 Start
2024-06-17 00:43:08.957,Sub-level 20 Start
