timestamp,label
2024-07-06 18:32:34.732,Sub-level 1 Start
2024-07-06 18:32:44.734,Sub-level 2 Start
2024-07-06 18:32:58.702,Sub-level 3 Start
2024-07-06 18:33:12.695,Sub-level 4 Start
2024-07-06 18:33:58.636,Sub-level 5 Start
2024-07-06 18:34:10.623,Sub-level 6 Start
2024-07-06 18:34:24.621,Sub-level 7 Start
2024-07-06 18:34:42.600,Sub-level 8 Start
2024-07-06 18:35:02.585,Sub-level 9 Start
2024-07-06 18:35:16.553,Sub-level 10 Start
2024-07-06 18:35:44.530,Sub-level 11 Start
2024-07-06 18:36:20.494,Sub-level 12 Start
2024-07-06 18:36:44.476,Sub-level 13 Start
2024-07-06 18:37:28.413,Sub-level 14 Start
2024-07-06 18:37:56.401,Sub-level 15 Start
2024-07-06 18:38:20.389,Sub-level 16 Start
2024-07-06 18:38:46.346,Sub-level 17 Start
2024-07-06 18:39:06.346,Sub-level 18 Start
2024-07-06 18:39:28.311,Sub-level 19 Start
2024-07-06 18:39:50.303,Sub-level 20 Start
2024-07-06 18:40:12.285,Sub-level 21 Start
2024-07-06 18:40:38.282,Sub-level 22 Start
2024-07-06 18:41:10.230,Sub-level 23 Start
2024-07-06 18:41:30.221,Sub-level 24 Start
2024-07-06 18:42:00.192,Sub-level 25 Start
2024-07-06 18:42:22.164,Sub-level 26 Start
