timestamp,label
2023-08-09 15:16:23.413,Sub-level 1 Start
2023-08-09 15:16:35.452,Sub-level 2 Start
2023-08-09 15:16:53.494,Sub-level 3 Start
2023-08-09 15:17:11.546,Sub-level 4 Start
2023-08-09 15:17:29.592,Sub-level 5 Start
2023-08-09 15:17:53.648,Sub-level 6 Start
2023-08-09 15:18:11.684,Sub-level 7 Start
2023-08-09 15:18:41.763,Sub-level 8 Start
2023-08-09 15:19:29.870,Sub-level 9 Start
2023-08-09 15:19:47.897,Sub-level 10 Start
2023-08-09 15:20:23.983,Sub-level 11 Start
2023-08-09 15:21:06.061,Sub-level 12 Start
2023-08-09 15:21:30.131,Sub-level 13 Start
2023-08-09 15:22:24.226,Sub-level 14 Start
2023-08-09 15:23:06.293,Sub-level 15 Start
2023-08-09 15:23:36.342,Sub-level 16 Start
2023-08-09 15:24:06.381,Sub-level 17 Start
2023-08-09 15:24:24.416,Sub-level 18 Start
2023-08-09 15:24:54.454,Sub-level 19 Start
2023-08-09 15:25:24.500,Sub-level 20 Start
2023-08-09 15:25:48.542,Sub-level 21 Start
2023-08-09 15:26:12.577,Sub-level 22 Start
