timestamp,label
2024-10-06 21:19:49.318,Sub-level 1 Start
2024-10-06 21:19:57.303,Sub-level 2 Start
2024-10-06 21:20:15.335,Sub-level 3 Start
2024-10-06 21:20:29.358,Sub-level 4 Start
2024-10-06 21:20:43.391,Sub-level 5 Start
2024-10-06 21:21:25.581,Sub-level 6 Start
2024-10-06 21:21:57.638,Sub-level 7 Start
2024-10-06 21:22:17.671,Sub-level 8 Start
2024-10-06 21:22:35.722,Sub-level 9 Start
2024-10-06 21:23:13.771,Sub-level 10 Start
2024-10-06 21:24:05.884,Sub-level 11 Start
2024-10-06 21:24:39.933,Sub-level 12 Start
2024-10-06 21:25:30.031,Sub-level 13 Start
2024-10-06 21:26:06.118,Sub-level 14 Start
2024-10-06 21:26:38.185,Sub-level 15 Start
2024-10-06 21:27:18.287,Sub-level 16 Start
2024-10-06 21:27:36.323,Sub-level 17 Start
2024-10-06 21:28:06.398,Sub-level 18 Start
2024-10-06 21:28:42.492,Sub-level 19 Start
2024-10-06 21:29:10.528,Sub-level 20 Start
2024-10-06 21:29:40.594,Sub-level 21 Start
