timestamp,label
2023-12-11 23:48:34.578,Sub-level 1 Start
2023-12-12 00:07:00.067,Sub-level 2 Start
2023-12-11 23:50:04.683,Sub-level 3 Start
2023-12-12 00:07:12.110,Sub-level 4 Start
2023-12-11 23:50:16.700,Sub-level 5 Start
2023-12-12 00:07:30.149,Sub-level 6 Start
2023-12-11 23:50:34.735,Sub-level 7 Start
2023-12-12 00:07:42.149,Sub-level 8 Start
2023-12-11 23:50:52.758,Sub-level 9 Start
2023-12-12 00:08:00.182,Sub-level 10 Start
2023-12-11 23:51:10.772,Sub-level 11 Start
2023-12-12 00:09:24.346,Sub-level 12 Start
2023-12-11 23:51:28.802,Sub-level 13 Start
2023-12-12 00:09:42.386,Sub-level 14 Start
2023-12-11 23:51:58.842,Sub-level 15 Start
2023-12-12 00:10:06.422,Sub-level 16 Start
2023-12-11 23:52:28.866,Sub-level 17 Start
2023-12-11 23:52:46.894,Sub-level 18 Start
2023-12-11 23:53:22.936,Sub-level 19 Start
2023-12-11 23:54:17.006,Sub-level 20 Start
2023-12-11 23:54:53.035,Sub-level 21 Start
2023-12-11 23:55:53.114,Sub-level 22 Start
2023-12-11 23:56:35.158,Sub-level 23 Start
2023-12-12 00:00:23.444,Sub-level 24 Start
2023-12-12 00:00:53.514,Sub-level 25 Start
2023-12-12 00:01:23.536,Sub-level 26 Start
2023-12-12 00:01:59.593,Sub-level 27 Start
2023-12-12 00:02:35.645,Sub-level 28 Start
2023-12-12 00:03:05.692,Sub-level 29 Start
2023-12-12 00:03:35.768,Sub-level 30 Start
2023-12-12 00:04:23.822,Sub-level 31 Start
2023-12-12 00:04:47.880,Sub-level 32 Start
2023-12-11 23:46:46.779,Sub-level 33 Start
2023-12-12 00:05:23.941,Sub-level 34 Start
2023-12-11 23:47:16.848,Sub-level 35 Start
2023-12-12 00:05:47.952,Sub-level 36 Start
2023-12-11 23:48:04.866,Sub-level 37 Start
2023-12-12 00:06:30.026,Sub-level 38 Start
2023-12-11 23:58:34.578,10-minute mark
