timestamp,label
2024-07-06 01:08:55.236,Sub-level 1 Start
2024-07-06 01:09:07.204,Sub-level 2 Start
2024-07-06 01:09:17.200,Sub-level 3 Start
2024-07-06 01:09:33.191,Sub-level 4 Start
2024-07-06 01:09:45.174,Sub-level 5 Start
2024-07-06 01:09:59.145,Sub-level 6 Start
2024-07-06 01:10:09.144,Sub-level 7 Start
2024-07-06 01:10:31.112,Sub-level 8 Start
2024-07-06 01:10:49.104,Sub-level 9 Start
2024-07-06 01:11:01.086,Sub-level 10 Start
2024-07-06 01:11:29.035,Sub-level 11 Start
2024-07-06 01:12:01.011,Sub-level 12 Start
2024-07-06 01:12:18.993,Sub-level 13 Start
2024-07-06 01:13:06.940,Sub-level 14 Start
2024-07-06 01:13:38.895,Sub-level 15 Start
2024-07-06 01:14:00.873,Sub-level 16 Start
2024-07-06 01:14:32.858,Sub-level 17 Start
2024-07-06 01:14:52.841,Sub-level 18 Start
2024-07-06 01:15:14.838,Sub-level 19 Start
2024-07-06 01:15:40.812,Sub-level 20 Start
2024-07-06 01:15:58.791,Sub-level 21 Start
2024-07-06 01:16:18.784,Sub-level 22 Start
2024-07-06 01:16:48.755,Sub-level 23 Start
2024-07-06 01:17:10.728,Sub-level 24 Start
2024-07-06 01:17:38.722,Sub-level 25 Start
2024-07-06 01:18:00.712,Sub-level 26 Start
2024-07-06 01:18:36.689,Sub-level 27 Start
