timestamp,label
2024-07-01 13:43:10.662,Sub-level 1 Start
2024-07-01 13:43:23.745,Sub-level 2 Start
2024-07-01 13:43:40.896,Sub-level 3 Start
2024-07-01 13:43:52.756,Sub-level 4 Start
2024-07-01 13:44:10.793,Sub-level 5 Start
2024-07-01 13:44:22.818,Sub-level 6 Start
2024-07-01 13:44:40.859,Sub-level 7 Start
2024-07-01 13:45:10.939,Sub-level 8 Start
2024-07-01 13:45:34.985,Sub-level 9 Start
2024-07-01 13:45:53.033,Sub-level 10 Start
2024-07-01 13:46:29.128,Sub-level 11 Start
2024-07-01 13:47:23.252,Sub-level 12 Start
2024-07-01 13:47:47.320,Sub-level 13 Start
2024-07-01 13:49:05.520,Sub-level 14 Start
2024-07-01 13:49:41.610,Sub-level 15 Start
2024-07-01 13:51:23.862,Sub-level 16 Start
2024-07-01 13:51:53.913,Sub-level 17 Start
2024-07-01 13:52:17.984,Sub-level 18 Start
2024-07-01 13:52:42.024,Sub-level 19 Start
