timestamp,label
2024-06-21 11:47:12.977,Sub-level 1 Start
2024-06-21 11:47:37.015,Sub-level 2 Start
2024-06-21 11:47:55.031,Sub-level 3 Start
2024-06-21 11:48:25.084,Sub-level 4 Start
2024-06-21 11:48:43.116,Sub-level 5 Start
2024-06-21 11:49:13.170,Sub-level 6 Start
2024-06-21 11:49:43.219,Sub-level 7 Start
2024-06-21 11:50:13.263,Sub-level 8 Start
2024-06-21 11:50:43.304,Sub-level 9 Start
2024-06-21 11:51:07.341,Sub-level 10 Start
2024-06-21 11:51:55.420,Sub-level 11 Start
2024-06-21 11:52:43.512,Sub-level 12 Start
2024-06-21 11:53:13.560,Sub-level 13 Start
2024-06-21 11:54:13.652,Sub-level 14 Start
2024-06-21 11:54:55.719,Sub-level 15 Start
2024-06-21 11:55:19.754,Sub-level 16 Start
2024-06-21 11:55:49.790,Sub-level 17 Start
2024-06-21 11:56:19.830,Sub-level 18 Start
2024-06-21 11:56:43.859,Sub-level 19 Start
