timestamp,label
2023-08-23 13:23:05.706,Sub-level 1 Start
2023-08-23 13:23:29.755,Sub-level 2 Start
2023-08-23 13:24:05.858,Sub-level 3 Start
2023-08-23 13:24:59.986,Sub-level 4 Start
2023-08-23 13:25:30.015,Sub-level 5 Start
2023-08-23 13:26:18.135,Sub-level 6 Start
2023-08-23 13:27:00.239,Sub-level 7 Start
2023-08-23 13:27:36.324,Sub-level 8 Start
2023-08-23 13:28:12.480,Sub-level 9 Start
2023-08-23 13:28:30.532,Sub-level 10 Start
2023-08-23 13:29:06.612,Sub-level 11 Start
2023-08-23 13:29:36.683,Sub-level 12 Start
2023-08-23 13:30:06.761,Sub-level 13 Start
2023-08-23 13:30:36.854,Sub-level 14 Start
2023-08-23 13:31:43.028,Sub-level 15 Start
2023-08-23 13:32:19.118,Sub-level 16 Start
