timestamp,label
2023-08-09 19:07:15.007,Sub-level 1 Start
2023-08-09 19:07:45.062,Sub-level 2 Start
2023-08-09 19:08:15.138,Sub-level 3 Start
2023-08-09 19:08:39.170,Sub-level 4 Start
2023-08-09 19:08:57.205,Sub-level 5 Start
2023-08-09 19:09:27.274,Sub-level 6 Start
2023-08-09 19:09:45.301,Sub-level 7 Start
2023-08-09 19:10:21.368,Sub-level 8 Start
2023-08-09 19:10:51.411,Sub-level 9 Start
2023-08-09 19:11:15.476,Sub-level 10 Start
2023-08-09 19:12:15.590,Sub-level 11 Start
2023-08-09 19:13:21.739,Sub-level 12 Start
2023-08-09 19:14:09.832,Sub-level 13 Start
2023-08-09 19:15:28.013,Sub-level 14 Start
2023-08-09 19:16:46.184,Sub-level 15 Start
