timestamp,label
2024-10-16 12:09:06.080,Sub-level 1 Start
2024-10-16 12:09:28.110,Sub-level 2 Start
2024-10-16 12:09:44.129,Sub-level 3 Start
2024-10-16 12:09:58.152,Sub-level 4 Start
2024-10-16 12:10:14.175,Sub-level 5 Start
2024-10-16 12:10:42.239,Sub-level 6 Start
2024-10-16 12:10:50.217,Sub-level 7 Start
2024-10-16 12:11:26.281,Sub-level 8 Start
2024-10-16 12:11:48.311,Sub-level 9 Start
2024-10-16 12:11:52.285,Sub-level 10 Start
2024-10-16 12:12:22.334,Sub-level 11 Start
2024-10-16 12:12:54.419,Sub-level 12 Start
2024-10-16 12:13:26.451,Sub-level 13 Start
2024-10-16 12:14:12.560,Sub-level 14 Start
2024-10-16 12:15:02.647,Sub-level 15 Start
2024-10-16 12:15:26.698,Sub-level 16 Start
2024-10-16 12:15:40.729,Sub-level 17 Start
2024-10-16 12:16:26.827,Sub-level 18 Start
2024-10-16 12:16:38.849,Sub-level 19 Start
2024-10-16 12:17:02.897,Sub-level 20 Start
2024-10-16 12:17:22.948,Sub-level 21 Start
2024-10-16 12:17:55.014,Sub-level 22 Start
2024-10-16 12:18:23.054,Sub-level 23 Start
2024-10-16 12:18:53.134,Sub-level 24 Start
