timestamp,label
2024-07-02 09:55:00.719,Sub-level 1 Start
2024-07-02 09:55:12.737,Sub-level 2 Start
2024-07-02 09:55:24.755,Sub-level 3 Start
2024-07-02 09:55:42.801,Sub-level 4 Start
2024-07-02 09:55:54.863,Sub-level 5 Start
2024-07-02 09:56:24.919,Sub-level 6 Start
2024-07-02 09:56:48.950,Sub-level 7 Start
2024-07-02 09:57:12.996,Sub-level 8 Start
2024-07-02 09:57:31.036,Sub-level 9 Start
2024-07-02 09:58:07.107,Sub-level 10 Start
2024-07-02 09:58:37.195,Sub-level 11 Start
2024-07-02 09:59:25.282,Sub-level 12 Start
2024-07-02 09:59:55.338,Sub-level 13 Start
2024-07-02 09:50:36.110,Sub-level 14 Start
2024-07-02 09:51:00.167,Sub-level 15 Start
2024-07-02 09:51:24.226,Sub-level 16 Start
2024-07-02 09:52:06.303,Sub-level 17 Start
2024-07-02 09:52:30.369,Sub-level 18 Start
2024-07-02 09:52:42.382,Sub-level 19 Start
2024-07-02 09:53:18.460,Sub-level 20 Start
2024-07-02 09:53:48.558,Sub-level 21 Start
2024-07-02 09:54:30.619,Sub-level 22 Start
