timestamp,label
2024-06-10 20:30:44.436,Sub-level 1 Start
2024-06-10 20:47:04.791,Sub-level 2 Start
2024-06-10 20:30:56.495,Sub-level 3 Start
2024-06-10 20:47:22.820,Sub-level 4 Start
2024-06-10 20:31:14.518,Sub-level 5 Start
2024-06-10 20:47:34.845,Sub-level 6 Start
2024-06-10 20:31:32.577,Sub-level 7 Start
2024-06-10 20:47:52.897,Sub-level 8 Start
2024-06-10 20:31:50.614,Sub-level 9 Start
2024-06-10 20:48:10.945,Sub-level 10 Start
2024-06-10 20:32:14.642,Sub-level 11 Start
2024-06-10 20:48:28.978,Sub-level 12 Start
2024-06-10 20:32:32.689,Sub-level 13 Start
2024-06-10 20:48:47.021,Sub-level 14 Start
2024-06-10 20:33:02.774,Sub-level 15 Start
2024-06-10 20:49:23.098,Sub-level 16 Start
2024-06-10 20:33:26.815,Sub-level 17 Start
2024-06-10 20:49:47.160,Sub-level 18 Start
2024-06-10 20:33:44.875,Sub-level 19 Start
2024-06-10 20:50:11.219,Sub-level 20 Start
2024-06-10 20:34:26.981,Sub-level 21 Start
2024-06-10 20:50:35.288,Sub-level 22 Start
2024-06-10 20:35:09.084,Sub-level 23 Start
2024-06-10 20:51:17.386,Sub-level 24 Start
2024-06-10 20:35:33.143,Sub-level 25 Start
2024-06-10 20:51:47.467,Sub-level 26 Start
2024-06-10 20:36:39.293,Sub-level 27 Start
2024-06-10 20:37:39.428,Sub-level 28 Start
2024-06-10 20:39:15.711,Sub-level 29 Start
2024-06-10 20:39:45.787,Sub-level 30 Start
2024-06-10 20:40:09.842,Sub-level 31 Start
2024-06-10 20:40:45.915,Sub-level 32 Start
2024-06-10 20:41:52.069,Sub-level 33 Start
2024-06-10 20:42:16.124,Sub-level 34 Start
2024-06-10 20:42:46.184,Sub-level 35 Start
2024-06-10 20:43:28.277,Sub-level 36 Start
2024-06-10 20:43:52.339,Sub-level 37 Start
2024-06-10 20:44:46.478,Sub-level 38 Start
2024-06-10 20:45:28.589,Sub-level 39 Start
2024-06-10 20:46:40.743,Sub-level 40 Start
2024-06-10 20:40:44.436,10-minute mark
